Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"OA","Séries temporelles annuelles","133","Mali","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","11377.544","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","133","Mali","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","8906.636","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","134","Malte","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","418.755","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","134","Malte","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","208","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","134","Malte","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","210.755","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","134","Malte","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","24.669","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","134","Malte","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","391.441","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","134","Malte","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","515.358","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","134","Malte","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","266.911","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","134","Malte","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","248.447","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","134","Malte","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","22.83","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","134","Malte","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","411.533","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","143","Maroc","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","32464.865","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","143","Maroc","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","16297.672","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","143","Maroc","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","16167.193","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","143","Maroc","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","13606.337","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","143","Maroc","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","18803.302","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","143","Maroc","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","36688.772","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","143","Maroc","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","18474.956","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","143","Maroc","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","18213.816","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","143","Maroc","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","13519.119","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","143","Maroc","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","23551.599","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","135","Martinique","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","392.181","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","135","Martinique","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","181.247","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","135","Martinique","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","210.934","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","135","Martinique","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","43.244","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","135","Martinique","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","351.666","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","135","Martinique","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","370.391","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","135","Martinique","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","170.663","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","135","Martinique","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","199.727","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","135","Martinique","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","41.862","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","135","Martinique","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","343.595","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","137","Maurice","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","1283.33","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","137","Maurice","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","637.215","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","137","Maurice","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","646.115","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","137","Maurice","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","729.371","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","137","Maurice","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","518.584","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","137","Maurice","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","1297.828","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","137","Maurice","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","640.871","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","137","Maurice","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","656.956","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","137","Maurice","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","754.784","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","137","Maurice","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","519.33","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","136","Mauritanie","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","3419.461","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","136","Mauritanie","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","1677.917","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","136","Mauritanie","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","1741.544","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","136","Mauritanie","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","1927.922","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","136","Mauritanie","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","1681.621","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","136","Mauritanie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","4498.604","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","136","Mauritanie","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","2202.418","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","136","Mauritanie","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","2296.186","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","136","Mauritanie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","2137.053","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","136","Mauritanie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","2646.714","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","270","Mayotte","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","211.786","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","270","Mayotte","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","102.929","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","270","Mayotte","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","108.856","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","270","Mayotte","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","106.542","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","270","Mayotte","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","102.176","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","270","Mayotte","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","305.587","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","270","Mayotte","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","144.766","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","270","Mayotte","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","160.821","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","270","Mayotte","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","148.158","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","270","Mayotte","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","124.952","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","138","Mexique","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","112532.401","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","138","Mexique","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","55086.407","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","138","Mexique","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","57445.993","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","138","Mexique","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","26026.826","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","138","Mexique","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","91292.115","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","138","Mexique","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","125998.302","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","138","Mexique","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","61587.451","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","138","Mexique","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","64410.851","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","138","Mexique","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","25795.617","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","138","Mexique","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","108074.41","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","145","Micronésie (États fédérés de)","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","107.588","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","145","Micronésie (États fédérés de)","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","54.246","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","145","Micronésie (États fédérés de)","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","53.341","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","145","Micronésie (États fédérés de)","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","80.511","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","145","Micronésie (États fédérés de)","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","23.105","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","145","Micronésie (États fédérés de)","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","112.106","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","145","Micronésie (États fédérés de)","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","56.413","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","145","Micronésie (États fédérés de)","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","55.694","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","145","Micronésie (États fédérés de)","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","83.058","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","145","Micronésie (États fédérés de)","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","24.716","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","140","Monaco","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","33.178","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","140","Monaco","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","16.207","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","140","Monaco","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","16.971","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","140","Monaco","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","140","Monaco","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","37.094","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","140","Monaco","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","36.922","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","140","Monaco","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","18.095","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","140","Monaco","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","18.827","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","140","Monaco","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","140","Monaco","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","39.297","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","141","Mongolie","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","2702.52","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","141","Mongolie","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","1346.373","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","141","Mongolie","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","1356.147","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","141","Mongolie","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","879.794","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","141","Mongolie","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","1832.856","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","141","Mongolie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","3294.335","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","141","Mongolie","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","1636.094","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","141","Mongolie","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","1658.241","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","141","Mongolie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","1005.935","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","141","Mongolie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","2203.469","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","273","Monténégro","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","631.044","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","273","Monténégro","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","307.344","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","273","Monténégro","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","323.7","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","273","Monténégro","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","223.866","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","273","Monténégro","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","400.419","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","273","Monténégro","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","629.048","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","273","Monténégro","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","306.615","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","273","Monténégro","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","322.432","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","273","Monténégro","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","204.63","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","273","Monténégro","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","424.767","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","142","Montserrat","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","4.938","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","142","Montserrat","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","2.557","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","142","Montserrat","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","2.381","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","142","Montserrat","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","4.492","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","142","Montserrat","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","0.452","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","142","Montserrat","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","4.5","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","142","Montserrat","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","2.364","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","142","Montserrat","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","2.136","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","142","Montserrat","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","4.765","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","142","Montserrat","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","0.478","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","144","Mozambique","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","23073.723","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","144","Mozambique","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","11236.221","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","144","Mozambique","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","11837.502","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","144","Mozambique","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","16511.748","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","144","Mozambique","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","7709.657","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","144","Mozambique","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","31178.239","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","144","Mozambique","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","15293.299","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","144","Mozambique","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","15884.94","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","144","Mozambique","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","20330.756","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","144","Mozambique","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","11978.439","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","28","Myanmar","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","49390.988","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","28","Myanmar","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","24658.341","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","28","Myanmar","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","24732.646","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","28","Myanmar","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","35668.447","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","28","Myanmar","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","14487.449","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","28","Myanmar","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","53423.198","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","28","Myanmar","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","26606.176","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","28","Myanmar","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","26817.022","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","28","Myanmar","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","37740.21","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","28","Myanmar","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","17068.066","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","147","Namibie","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","2099.271","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","147","Namibie","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","1015.983","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","147","Namibie","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","1083.287","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","147","Namibie","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","1268.79","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","147","Namibie","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","904.38","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","147","Namibie","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","2489.098","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","147","Namibie","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","1201.66","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","147","Namibie","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","1287.438","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","147","Namibie","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","1293.438","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","147","Namibie","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","1403.099","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","148","Nauru","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","10.241","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","148","Nauru","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","5.221","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","148","Nauru","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","5.02","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","148","Nauru","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","148","Nauru","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","10.025","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","148","Nauru","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","12.315","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","148","Nauru","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","6.266","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","148","Nauru","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","6.05","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","148","Nauru","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","0","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","148","Nauru","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","11.227","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","149","Népal","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","27161.567","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","149","Népal","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","13260.079","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","149","Népal","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","13901.487","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","149","Népal","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","22491.798","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","149","Népal","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","4531.339","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","149","Népal","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","29348.627","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","149","Népal","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","13980.445","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","149","Népal","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","15368.183","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","149","Népal","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","24034.011","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","149","Népal","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","6226.233","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","157","Nicaragua","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","5855.734","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","157","Nicaragua","512","Hommes","3010","Population-Estimations","2010","2010","1000 personnes","2885.079","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","157","Nicaragua","513","Femmes","3010","Population-Estimations","2010","2010","1000 personnes","2970.655","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","157","Nicaragua","551","Population rurale","3010","Population-Estimations","2010","2010","1000 personnes","2471.956","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","157","Nicaragua","561","Population urbaine","3010","Population-Estimations","2010","2010","1000 personnes","3265.767","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","157","Nicaragua","511","Population totale","3010","Population-Estimations","2020","2020","1000 personnes","6755.895","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","157","Nicaragua","512","Hommes","3010","Population-Estimations","2020","2020","1000 personnes","3329.347","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","157","Nicaragua","513","Femmes","3010","Population-Estimations","2020","2020","1000 personnes","3426.548","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","157","Nicaragua","551","Population rurale","3010","Population-Estimations","2020","2020","1000 personnes","2630.055","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","157","Nicaragua","561","Population urbaine","3010","Population-Estimations","2020","2020","1000 personnes","3786.513","X","Ciffre de sources internationales",""
"OA","Séries temporelles annuelles","158","Niger","511","Population totale","3010","Population-Estimations","2010","2010","1000 personnes","16647.543","X","Ciffre de sources internationales",""
